R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,198.843,200.435,198.378,198.114,198.07,198.107,199.264,197.168,197.374,197.072,199.812,196.297,198.041,195.902,195.51,198.003,195.833,196.262,194.674,195.851,197.223,195.195,195.449,196.733,197.37,196.645,194.419,196.194,195.963,197.128,194.224,193.437,194.554,196.565,197.465,196.429,195.944,195.464,196.299,194.747,194.444,194.969,196.929,195.035,195.259,195.82,195.071,195.761,194.516,195.628,193.498,193.559,194.667,193.646,193.308,194.7,193.833,196.423,195.459,194.596,195.085,192.989,193.046,195.852,194.021,192.964,195.608,194.324,193.622,192.827,194.125,193.317,193.395,193.567,193.501,194.561,192.787,193.405,193.34,195.079,195.13,194.676,194.042,195.166,193.278,193.873,195.177,192.701,195.695,194.626,194.616,194.159,195.235,194.093,194.922,195.904,193.928,194.145,193.072,194.246
1.02261,200.068,201.677,199.597,199.332,199.281,199.324,200.499,198.367,198.574,198.27,201.053,197.484,199.249,197.084,196.687,199.202,197.008,197.45,195.843,197.035,198.4,196.374,196.637,197.906,198.576,197.8,195.593,197.383,197.108,198.289,195.392,194.602,195.707,197.727,198.636,197.61,197.102,196.634,197.46,195.909,195.614,196.139,198.085,196.184,196.439,196.975,196.242,196.929,195.707,196.803,194.675,194.737,195.848,194.815,194.477,195.869,194.975,197.576,196.619,195.724,196.242,194.127,194.21,197.012,195.168,194.13,196.739,195.503,194.799,193.971,195.266,194.49,194.567,194.706,194.653,195.686,193.941,194.544,194.473,196.205,196.264,195.797,195.178,196.282,194.458,195.044,196.29,193.845,196.827,195.756,195.766,195.275,196.34,195.219,196.061,197.051,195.089,195.287,194.206,195.371
1.04573,201.266,202.894,200.789,200.524,200.466,200.513,201.707,199.539,199.745,199.442,202.267,198.643,200.428,198.24,197.837,200.373,198.153,198.61,196.983,198.19,199.546,197.523,197.797,199.05,199.754,198.924,196.738,198.545,198.223,199.419,196.533,195.74,196.832,198.857,199.776,198.761,198.232,197.777,198.59,197.042,196.757,197.281,199.211,197.305,197.59,198.099,197.384,198.068,196.871,197.949,195.825,195.887,197.001,195.957,195.618,197.01,196.087,198.701,197.751,196.823,197.371,195.235,195.346,198.142,196.286,195.269,197.838,196.656,195.951,195.087,196.378,195.637,195.711,195.816,195.777,196.782,195.068,195.655,195.577,197.302,197.368,196.885,196.284,197.367,195.613,196.188,197.37,194.963,197.929,196.856,196.889,196.361,197.415,196.316,197.17,198.168,196.222,196.399,195.311,196.468
1.06937,202.435,204.08,201.953,201.687,201.62,201.674,202.887,200.681,200.886,200.583,203.452,199.772,201.579,199.364,198.956,201.513,199.269,199.739,198.093,199.316,200.662,198.644,198.927,200.164,200.903,200.016,197.853,199.677,199.306,200.517,197.643,196.847,197.927,199.957,200.886,199.883,199.329,198.889,199.688,198.145,197.871,198.392,200.304,198.393,198.712,199.194,198.496,199.177,198.006,199.065,196.946,197.009,198.124,197.069,196.729,198.122,197.167,199.792,198.851,197.889,198.468,196.312,196.454,199.242,197.374,196.378,198.905,197.779,197.073,196.172,197.458,196.754,196.827,196.896,196.871,197.845,196.164,196.734,196.649,198.364,198.44,197.941,197.36,198.417,196.739,197.301,198.418,196.049,198.998,197.923,197.979,197.413,198.454,197.38,198.247,199.252,197.324,197.479,196.385,197.532
1.09355,203.571,205.235,203.084,202.818,202.742,202.802,204.034,201.791,201.995,201.692,204.607,200.868,202.696,200.456,200.043,202.621,200.351,200.836,199.17,200.41,201.743,199.732,200.025,201.243,202.019,201.074,198.937,200.776,200.355,201.581,198.722,197.923,198.987,201.022,201.962,200.97,200.394,199.968,200.752,199.215,198.951,199.472,201.363,199.447,199.802,200.253,199.575,200.253,199.111,200.148,198.036,198.099,199.216,198.15,197.809,199.2,198.215,200.85,199.918,198.92,199.533,197.357,197.529,200.309,198.427,197.455,199.936,198.871,198.163,197.224,198.505,197.84,197.911,197.942,197.932,198.873,197.23,197.78,197.687,199.392,199.477,198.962,198.4,199.433,197.834,198.384,199.428,197.103,200.032,198.957,199.038,198.431,199.458,198.409,199.29,200.303,198.395,198.527,197.425,198.56
1.11827,204.675,206.357,204.181,203.915,203.83,203.897,205.149,202.866,203.069,202.766,205.727,201.928,203.779,201.514,201.095,203.694,201.398,201.899,200.213,201.468,202.789,200.786,201.09,202.287,203.102,202.093,199.986,201.841,201.365,202.607,199.765,198.964,200.011,202.051,203,202.023,201.421,201.012,201.779,200.25,199.997,200.516,202.386,200.465,200.857,201.276,200.62,201.294,200.181,201.195,199.091,199.156,200.273,199.197,198.856,200.244,199.226,201.871,200.95,199.914,200.562,198.364,198.571,201.339,199.445,198.499,200.93,199.929,199.221,198.242,199.515,198.893,198.962,198.951,198.957,199.863,198.26,198.79,198.689,200.382,200.476,199.944,199.406,200.41,198.897,199.432,200.4,198.121,201.028,199.952,200.06,199.411,200.422,199.401,200.296,201.317,199.431,199.538,198.428,199.552
1.14355,205.741,207.442,205.241,204.975,204.882,204.954,206.227,203.903,204.105,203.802,206.811,202.952,204.825,202.533,202.109,204.73,202.407,202.923,201.217,202.488,203.794,201.801,202.117,203.291,204.148,203.074,200.996,202.868,202.335,203.594,200.77,199.968,200.997,203.04,204,203.039,202.409,202.017,202.767,201.246,201.006,201.521,203.367,201.443,201.874,202.26,201.626,202.295,201.216,202.205,200.111,200.177,201.294,200.206,199.865,201.251,200.198,202.851,201.941,200.867,201.552,199.333,199.576,202.329,200.424,199.507,201.883,200.951,200.242,199.22,200.486,199.91,199.975,199.922,199.945,200.813,199.253,199.761,199.652,201.331,201.437,200.886,200.371,201.344,199.923,200.444,201.33,199.102,201.985,200.908,201.043,200.35,201.344,200.354,201.263,202.292,200.43,200.51,199.394,200.504
1.16941,206.768,208.488,206.263,205.997,205.893,205.972,207.266,204.9,205.101,204.799,207.857,203.935,205.83,203.511,203.082,205.724,203.375,203.907,202.181,203.47,204.759,202.778,203.105,204.254,205.154,204.011,201.968,203.856,203.262,204.537,201.736,200.932,201.941,203.986,204.956,204.013,203.355,202.981,203.713,202.201,201.974,202.487,204.306,202.38,202.852,203.201,202.592,203.256,202.213,203.176,201.092,201.159,202.277,201.176,200.835,202.217,201.129,203.789,202.892,201.778,202.501,200.261,200.542,203.279,201.362,200.475,202.791,201.933,201.225,200.159,201.415,200.888,200.951,200.851,200.892,201.719,200.206,200.691,200.573,202.237,202.353,201.785,201.295,202.235,200.912,201.416,202.215,200.043,202.897,201.821,201.986,201.244,202.221,201.264,202.187,203.223,201.388,201.441,200.318,201.413
1.19584,207.753,209.491,207.241,206.976,206.861,206.948,208.264,205.855,206.054,205.753,208.861,204.875,206.792,204.448,204.012,206.674,204.298,204.848,203.1,204.406,205.678,203.709,204.05,205.172,206.117,204.901,202.896,204.8,204.143,205.434,202.658,201.853,202.841,204.887,205.868,204.943,204.257,203.902,204.611,203.112,202.9,203.409,205.198,203.271,203.786,204.098,203.514,204.172,203.168,204.101,202.031,202.098,203.215,202.104,201.763,203.14,202.014,204.682,203.8,202.64,203.405,201.145,201.464,204.183,202.256,201.401,203.653,202.874,202.166,201.053,202.3,201.825,201.885,201.736,201.796,202.58,201.117,201.577,201.449,203.096,203.224,202.636,202.172,203.077,201.859,202.346,203.053,200.939,203.762,202.687,202.884,202.093,203.049,202.127,203.066,204.108,202.304,202.328,201.198,202.276
1.22288,208.692,210.449,208.174,207.91,207.783,207.879,209.217,206.763,206.959,206.661,209.82,205.767,207.708,205.336,204.895,207.578,205.173,205.742,203.973,205.297,206.55,204.595,204.949,206.042,207.035,205.742,203.778,205.699,204.974,206.282,203.534,202.728,203.693,205.738,206.732,205.827,205.108,204.776,205.463,203.976,203.778,204.284,206.041,204.113,204.675,204.946,204.39,205.042,204.079,204.98,202.925,202.994,204.11,202.986,202.646,204.016,202.852,205.526,204.658,203.454,204.261,201.981,202.342,205.04,203.101,202.282,204.464,203.769,203.062,201.901,203.136,202.715,202.772,202.573,202.653,203.39,201.981,202.414,202.277,203.905,204.045,203.436,203.002,203.869,202.764,203.231,203.839,201.791,204.578,203.505,203.735,202.892,203.826,202.942,203.896,204.946,203.173,203.165,202.029,203.09
