R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,191.995,192.373,193.004,193.669,190.199,192.54,195.412,190.125,189,189.966,194.351,189.195,191.267,188.268,188.243,191.379,188.797,190.297,188.257,189.962,190.697,188.036,188.049,191.101,189.282,191.007,187.177,188.957,189.851,191.558,187.849,186.357,187.924,190.17,190.01,188.282,188.09,188.161,190.315,188.191,187.998,188.826,190.326,189.911,189.048,188.738,188.207,187.116,186.017,188.822,185.943,186.045,187.271,186.424,185.3,188.263,186.798,188.308,187.423,187.558,188.123,186.788,186.051,187.88,185.956,185.063,188.274,186.499,185.941,185.277,186.659,185,185.497,185.384,186.656,186.14,184.969,186.685,186.863,187.105,187.199,187.193,186.627,187.828,184.745,185.654,188.264,185.16,187.711,186.639,186.885,187.018,187.981,186.711,186.839,188.033,186.232,186.547,185.619,186.674
1.02261,193.203,193.587,194.218,194.887,191.384,193.749,196.651,191.306,190.17,191.145,195.584,190.364,192.459,189.427,189.4,192.564,189.953,191.476,189.413,191.138,191.861,189.194,189.213,192.27,190.458,192.158,188.328,190.124,190.987,192.715,189.002,187.5,189.06,191.319,191.159,189.428,189.219,189.307,191.467,189.335,189.151,189.982,191.465,191.057,190.211,189.868,189.354,188.241,187.162,189.975,187.085,187.188,188.42,187.561,186.428,189.41,187.912,189.424,188.544,188.661,189.254,187.904,187.183,189,187.06,186.183,189.373,187.635,187.075,186.381,187.764,186.121,186.623,186.473,187.778,187.215,186.075,187.794,187.968,188.187,188.287,188.275,187.724,188.909,185.865,186.77,189.345,186.258,188.796,187.721,187.989,188.095,189.048,187.794,187.926,189.132,187.342,187.644,186.706,187.752
1.04573,194.386,194.78,195.408,196.083,192.547,194.935,197.866,192.464,191.315,192.302,196.794,191.508,193.627,190.562,190.534,193.725,191.085,192.63,190.543,192.288,192.999,190.328,190.351,193.413,191.609,193.281,189.455,191.266,192.097,193.845,190.13,188.619,190.171,192.442,192.28,190.549,190.322,190.428,192.591,190.453,190.279,191.113,192.578,192.177,191.349,190.971,190.474,189.34,188.283,191.103,188.203,188.305,189.544,188.674,187.53,190.533,188.999,190.513,189.64,189.736,190.359,188.994,188.289,190.095,188.138,187.279,190.444,188.747,188.184,187.458,188.842,187.218,187.723,187.535,188.873,188.261,187.156,188.877,189.045,189.241,189.346,189.326,188.794,189.961,186.96,187.861,190.397,187.329,189.853,188.775,189.067,189.142,190.086,188.85,188.985,190.205,188.425,188.712,187.766,188.802
1.06937,195.545,195.946,196.573,197.255,193.683,196.095,199.057,193.595,192.435,193.432,197.978,192.626,194.77,191.67,191.64,194.858,192.19,193.759,191.648,193.413,194.11,191.436,191.463,194.529,192.734,194.377,190.555,192.382,193.178,194.946,191.232,189.711,191.255,193.537,193.374,191.643,191.396,191.521,193.688,191.543,191.38,192.216,193.663,193.269,192.46,192.047,191.569,190.41,189.378,192.203,189.294,189.397,190.641,189.759,188.606,191.628,190.056,191.572,190.707,190.781,191.435,190.055,189.369,191.161,189.187,188.348,191.485,189.832,189.267,188.507,189.891,188.287,188.797,188.568,189.941,189.278,188.208,189.93,190.094,190.264,190.376,190.348,189.836,190.982,188.028,188.922,191.419,188.371,190.879,189.798,190.115,190.159,191.091,189.875,190.014,191.246,189.48,189.751,188.796,189.822
1.09355,196.676,197.086,197.711,198.399,194.792,197.228,200.221,194.699,193.526,194.534,199.137,193.716,195.884,192.75,192.718,195.965,193.266,194.859,192.723,194.51,195.191,192.516,192.547,195.616,193.831,195.443,191.628,193.469,194.229,196.019,192.305,190.776,192.308,194.602,194.438,192.707,192.442,192.586,194.754,192.605,192.452,193.292,194.716,194.331,193.543,193.091,192.633,191.451,190.445,193.274,190.358,190.459,191.709,190.816,189.652,192.694,191.084,192.601,191.743,191.794,192.482,191.086,190.42,192.196,190.205,189.386,192.494,190.887,190.319,189.525,190.909,189.327,189.84,189.57,190.979,190.261,189.23,190.953,191.111,191.255,191.372,191.337,190.844,191.97,189.067,189.955,192.406,189.382,191.872,190.789,191.133,191.143,192.063,190.868,191.01,192.256,190.504,190.758,189.794,190.808
1.11827,197.779,198.198,198.82,199.513,195.871,198.333,201.356,195.772,194.587,195.605,200.266,194.775,196.968,193.799,193.766,197.04,194.311,195.93,193.769,195.575,196.241,193.566,193.602,196.673,194.898,196.475,192.67,194.527,195.246,197.058,193.348,191.809,193.329,195.635,195.469,193.74,193.453,193.619,195.789,193.635,193.494,194.337,195.738,195.361,194.595,194.103,193.666,192.459,191.481,194.313,191.39,191.49,192.747,191.842,190.668,193.729,192.079,193.596,192.747,192.773,193.497,192.084,191.44,193.198,191.189,190.394,193.469,191.911,191.342,190.511,191.894,190.336,190.853,190.537,191.983,191.209,190.22,191.942,192.094,192.21,192.334,192.289,191.82,192.922,190.075,190.955,193.357,190.36,192.83,191.744,192.116,192.091,192.997,191.825,191.971,193.231,191.496,191.732,190.757,191.758
1.14355,198.849,199.278,199.896,200.596,196.919,199.405,202.46,196.813,195.615,196.645,201.364,195.802,198.02,194.816,194.78,198.084,195.324,196.967,194.781,196.609,197.256,194.582,194.623,197.694,195.934,197.473,193.678,195.551,196.229,198.063,194.357,192.811,194.317,196.634,196.466,194.74,194.43,194.617,196.788,194.631,194.502,195.347,196.722,196.355,195.613,195.08,194.665,193.432,192.484,195.319,192.39,192.49,193.751,192.834,191.65,194.73,193.038,194.555,193.715,193.717,194.476,193.047,192.426,194.164,192.139,191.368,194.406,192.902,192.33,191.461,192.843,191.31,191.832,191.468,192.953,192.119,191.175,192.896,193.042,193.127,193.259,193.205,192.759,193.836,191.047,191.92,194.27,191.301,193.75,192.662,193.063,193.001,193.893,192.746,192.895,194.17,192.453,192.668,191.685,192.672
1.16941,199.887,200.323,200.94,201.646,197.932,200.443,203.531,197.82,196.609,197.65,202.43,196.794,199.039,195.797,195.76,199.092,196.3,197.97,195.758,197.608,198.236,195.564,195.61,198.681,196.934,198.434,194.653,196.541,197.174,199.031,195.332,193.777,195.268,197.596,197.425,195.703,195.37,195.58,197.751,195.591,195.475,196.323,197.671,197.314,196.596,196.018,195.628,194.368,193.452,196.29,193.355,193.454,194.721,193.79,192.596,195.694,193.96,195.475,194.646,194.621,195.418,193.973,193.377,195.092,193.05,192.305,195.302,193.857,193.283,192.375,193.753,192.249,192.775,192.36,193.886,192.989,192.092,193.811,193.951,194.004,194.143,194.08,193.66,194.708,191.985,192.848,195.142,192.206,194.63,193.54,193.973,193.869,194.747,193.626,193.78,195.068,193.37,193.566,192.574,193.544
1.19584,200.888,201.334,201.946,202.659,198.908,201.446,204.566,198.79,197.566,198.619,203.46,197.748,200.019,196.741,196.702,200.062,197.238,198.936,196.696,198.569,199.177,196.508,196.56,199.628,197.897,199.354,195.589,197.492,198.078,199.958,196.268,194.704,196.179,198.517,198.345,196.627,196.27,196.505,198.674,196.511,196.41,197.259,198.577,198.232,197.541,196.917,196.552,195.263,194.383,197.22,194.282,194.38,195.651,194.708,193.504,196.621,194.841,196.354,195.537,195.482,196.32,194.858,194.287,195.98,193.921,193.204,196.157,194.773,194.197,193.247,194.622,193.149,193.679,193.212,194.78,193.816,192.969,194.687,194.818,194.838,194.984,194.911,194.517,195.537,192.883,193.737,195.97,193.069,195.465,194.374,194.84,194.695,195.554,194.462,194.621,195.923,194.248,194.423,193.42,194.374
1.22288,201.85,202.306,202.915,203.634,199.844,202.409,205.564,199.72,198.482,199.547,204.452,198.662,200.961,197.645,197.603,200.993,198.135,199.862,197.595,199.49,200.077,197.412,197.469,200.534,198.82,200.232,196.486,198.404,198.939,200.843,197.163,195.592,197.049,199.396,199.223,197.51,197.126,197.387,199.555,197.39,197.304,198.155,199.44,199.107,198.446,197.772,197.434,196.117,195.274,198.11,195.169,195.266,196.543,195.585,194.371,197.505,195.679,197.189,196.385,196.299,197.179,195.701,195.158,196.824,194.747,194.061,196.965,195.648,195.071,194.076,195.448,194.007,194.541,194.018,195.631,194.596,193.804,195.517,195.643,195.625,195.779,195.695,195.331,196.319,193.741,194.583,196.75,193.889,196.254,195.163,195.663,195.473,196.315,195.253,195.417,196.733,195.082,195.234,194.221,195.157
