R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,340.397,379.246,385.465,384.899,316.464,366.546,416.482,345.423,307.815,335.497,388.045,336.608,352.36,322.505,326.641,353.24,330.771,350.753,331.851,352.753,345.951,328.907,321.628,355.753,327.66,347.042,319.581,326.302,333.109,356.961,322.194,317.438,316.526,334.048,324.756,305.527,302.331,309.926,335.296,318.765,319.988,329.911,325.174,343.453,327.868,307.618,316.521,276.296,276.502,317.005,294.668,290.249,298.749,292.336,278.061,315.973,295.891,289.21,286.307,296.402,302.564,300.386,292.942,287.096,271.13,270.41,291.627,279.113,276.152,273.331,281.59,257.47,269.869,257.691,291.27,255.477,262.977,287.855,293.326,270.115,267.458,276.66,280.409,281.036,239.334,253.008,287.113,259.661,264.151,258.67,268.621,272.531,273.467,271.932,254.34,269.228,260.413,265.123,261.504,263.699
7.79,0.421,581.551,644.812,659.971,660.681,540.121,628.153,714.006,591.148,524.962,574.33,663.787,576.346,601.794,552.257,559.623,604.479,567.069,601.395,569.994,605.551,592.928,563.829,552.264,610.675,560.579,596.618,548.492,559.963,573.175,613.431,554.589,545.82,545.249,573.749,557.314,524.894,519.953,533.068,576.579,549.575,551.508,568.466,559.668,592.504,565.244,530.534,546.131,476.028,476.799,546.124,508.956,501.716,515.345,505.668,480.638,545.964,511.939,498.581,494.213,512.764,522.711,520.905,507.414,495.608,469.338,468.705,504.518,483.054,478.642,474.257,487.855,446.44,467.923,447.31,504.877,443.168,456.797,499.686,509.557,468.455,464.134,480.194,486.666,487.241,415.839,439.374,498.258,451.979,458.384,449.169,466.338,474.314,475.417,472.754,441.704,467.148,453.083,460.768,455.214,458.757
7.79,0.516,793.259,876.064,900.897,903.409,736.487,858.184,975.225,807.016,715.526,784.337,905.587,787.17,820.505,754.459,764.752,825.151,775.208,822.056,780.189,828.312,810.301,770.753,755.806,835.324,765.28,816.994,750.495,766.041,785.46,839.673,760.281,747.741,747.883,785.332,762.428,718.739,712.532,730.526,789.828,754.201,756.71,779.731,767.175,813.233,775.621,728.349,749.845,653.355,654.762,749.135,699.451,689.921,707.674,695.663,661.035,750.359,704.356,684.437,679.023,705.441,718.459,717.754,698.676,680.972,646.176,645.84,694.16,664.89,659.47,653.911,671.946,615.428,644.906,617.047,695.548,611.087,630.355,689.085,702.947,645.716,640.042,662.201,671.034,671.431,574.158,606.311,686.993,624.597,632.165,619.78,643.247,655.282,656.356,652.652,609.557,644.141,625.895,636.068,629.066,633.663
7.79,0.621,1045.45,1149.47,1187.33,1192.56,970.614,1132.18,1285.63,1064.09,942.728,1034.68,1192.91,1038.5,1080.68,995.748,1009.58,1087.89,1023.65,1085.24,1031.45,1094.09,1069.54,1017.77,999.124,1103.39,1009.24,1080.39,992.033,1012.27,1039.53,1109.8,1006.71,989.485,990.824,1038.27,1007.53,950.785,943.331,967.147,1044.98,999.611,1002.79,1032.84,1015.73,1077.74,1027.83,965.845,994.278,866.553,868.816,992.569,928.468,916.421,938.758,924.421,878.312,995.92,935.993,907.757,901.282,937.373,953.828,955.075,929.142,903.924,859.487,859.67,922.528,884.071,877.679,870.907,893.984,819.677,858.605,822.312,925.489,814.104,840.249,917.773,936.423,859.753,852.578,882.017,893.595,893.729,766.013,808.315,914.834,833.712,842.231,826.196,857.044,874.3,875.212,870.197,812.701,857.961,835.115,848.166,839.641,845.35
7.79,0.726,1314.9,1439.18,1492.3,1500.94,1221.17,1424.54,1615.71,1338.46,1185.95,1302.23,1498.71,1307.09,1358.18,1253.95,1271.58,1368.25,1289.5,1366.53,1300.63,1378.15,1346.63,1282.12,1259.85,1389.97,1269.96,1362.43,1250.99,1276.01,1311.99,1398.7,1271.32,1248.93,1251.87,1309.3,1270.1,1199.86,1191.36,1221.38,1318.58,1263.34,1267.25,1304.54,1282.55,1361.6,1298.73,1221.42,1257.06,1096.5,1099.75,1254.2,1175.24,1160.75,1187.67,1171.27,1112.94,1260.24,1185.87,1148.38,1140.94,1187.56,1207.47,1211.39,1177.98,1144.36,1090.18,1091.06,1169,1120.91,1113.7,1105.81,1134.01,1041.03,1089.9,1044.85,1173.97,1034.18,1067.76,1165.18,1188.9,1091.4,1082.74,1119.92,1134.31,1134.19,974.522,1027.47,1161.29,1060.73,1069.86,1050.09,1088.63,1111.77,1112.42,1105.91,1033.14,1089.49,1062.1,1078.17,1068.2,1074.93
7.79,0.84,1622.77,1767.74,1839.36,1852.26,1508,1757.91,1990.73,1651.52,1464.52,1607.89,1846.6,1613.92,1674.75,1549.32,1571.28,1688.06,1593.52,1687.82,1608.75,1702.54,1663.19,1584.49,1558.35,1717.29,1567.87,1685.01,1547.66,1577.88,1624.06,1728.74,1574.78,1546.37,1551.41,1619.58,1570.66,1485.52,1476.09,1513.18,1631.96,1565.97,1570.72,1615.94,1588.48,1686.81,1609.42,1515.07,1558.67,1361.39,1365.8,1554.47,1459.07,1442.05,1473.95,1455.53,1383.39,1563.9,1473.53,1425.26,1416.83,1475.55,1499.25,1506.66,1464.65,1421.19,1356.43,1358.19,1452.88,1394.03,1386.06,1377.05,1410.86,1296.95,1356.97,1302.17,1460.44,1288.67,1330.77,1450.65,1480.06,1358.84,1348.62,1394.54,1412.01,1411.68,1216.2,1281.05,1445.64,1323.48,1332.99,1309.11,1356.19,1386.27,1386.55,1378.24,1288.26,1356.93,1324.67,1344.14,1332.66,1340.39
7.79,0.944,1915.78,2078.34,2168.26,2185.47,1781.55,2074.44,2345.51,1949.01,1730.39,1898.7,2176.22,1905.85,1975.6,1830.73,1856.8,1991.91,1883.05,1993.4,1902.36,2010.94,1964.34,1872.5,1842.9,2028.56,1851.43,1992.16,1830.67,1865.58,1921.57,2042.63,1864.46,1830.25,1837.49,1915.31,1857.16,1758.28,1748.21,1791.98,1930.76,1854.95,1860.54,1912.99,1880.45,1996.86,1905.96,1795.87,1846.73,1615.37,1620.88,1841.31,1730.71,1711.53,1747.96,1727.87,1642.75,1854.18,1749.03,1690.42,1681.13,1751.34,1778.52,1789.58,1739.38,1686.44,1612.04,1614.71,1724.91,1656.05,1647.49,1637.53,1676.46,1543.06,1613.47,1549.65,1735.15,1533.43,1583.62,1724.58,1759.27,1615.65,1604.06,1658.19,1678.44,1678.03,1449.14,1525.06,1718.49,1576.32,1585.95,1558.33,1613.28,1650.08,1650,1639.89,1533.81,1613.85,1577.2,1599.91,1587.1,1595.63
7.79,1.054,2237.35,2417.04,2527.58,2549.67,2082.45,2420.87,2732.26,2274.94,2023.05,2217.71,2536.25,2226.09,2305.32,2139.86,2170.38,2324.76,2200.92,2328.43,2224.87,2348.91,2294.64,2188.78,2155.57,2369.74,2162.64,2329.19,2141.9,2181.65,2248.47,2386.7,2183.14,2142.53,2152.35,2240.21,2171.98,2058.53,2047.97,2099.03,2259.12,2172.96,2179.53,2239.54,2201.61,2337.46,2232.13,2105.31,2163.8,1896.03,1902.76,2157.12,2030.28,2008.98,2050.22,2028.48,1929.34,2173.91,2053.02,1983.11,1972.93,2055.67,2086.53,2101.85,2042.69,1979.33,1894.81,1898.49,2025.24,1945.7,1936.62,1925.7,1970.03,1815.73,1897.27,1823.8,2038.62,1804.62,1863.63,2027.39,2067.67,1899.74,1886.77,1949.77,1972.9,1972.58,1707.77,1795.59,2020.11,1856.55,1866.11,1834.53,1897.87,1942.09,1941.61,1929.44,1806.1,1898.21,1856.96,1883.24,1869.04,1878.31
8.17,0.292,296.074,329.993,334.968,327.99,274.996,314.17,361.099,297.032,268.914,288.185,336.321,290.487,311.316,278.854,282.667,305.614,285.515,304.607,286.754,303.626,301.952,284.593,277.257,309.019,284.645,300.78,278.36,282.855,287.819,310.385,279.17,275.907,273.278,290.921,282.105,264.582,261.544,269.382,292.143,275.226,277.886,285.523,283.315,298.503,285.713,266.848,274.541,240.004,239.892,276.279,253.948,250.753,260.226,252.093,240.034,274.686,255.115,252.278,248.1,255.285,262.388,258.267,253.302,250.489,234.057,233.29,252.201,242.359,239.472,235.384,242.956,221.929,232.971,221.413,252.387,219.329,226.612,248.756,252.625,232.422,230.912,238.468,241.038,243.472,205.465,218.284,248.54,223.065,228.515,223.46,232.716,234.201,235.817,234.646,220.345,233.323,224.11,229.11,225.129,227.278
8.17,0.414,514.22,571.059,583.62,572.791,476.861,547.613,630.189,516.765,465.944,501.298,585.373,505.657,540.869,485.309,492.34,531.917,497.638,531.163,500.771,530.15,526.342,496.034,483.935,539.553,495.209,525.901,485.689,493.517,503.578,542.599,488.609,482.325,478.618,508.12,492.216,462.035,457.156,471.054,510.94,482.5,487.079,500.328,495.909,523.896,501.034,468.019,481.74,420.159,420.366,484.056,445.885,440.69,456.524,443.354,421.663,482.825,448.836,442.211,435.372,449.043,461.089,455.551,446.301,439.75,411.788,411.069,443.707,426.573,422.156,415.231,427.967,391.066,410.686,390.593,445.085,386.559,400.225,439.303,446.505,409.747,407.448,420.914,425.392,429.342,362.705,385.346,438.825,394.823,403.203,394.492,410.924,414.594,416.985,414.958,389.094,411.765,396.546,404.96,398.583,402.172
