R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,190.167,200.951,216.458,219.785,179.564,208.695,230.951,199.655,176.219,195.248,212.479,197.745,198.376,192.865,195.846,202.339,198.945,205.931,203.621,211.14,204.291,198.556,200.341,211.24,195.383,211.5,197.74,200.371,208.63,215.799,205.667,202.302,205.838,204.296,199.956,196.557,196.781,199.336,207.864,209.931,209.501,212.699,207.132,222.206,214.181,206.712,213.285,190.893,194.032,207.354,207.147,207.112,204.543,208.964,201.239,216.924,211.922,199.619,201.767,211.058,210.252,219.774,215.499,203.295,202.243,207.158,209.747,207.327,211.044,210.897,209.367,201.677,208.275,205.276,216.326,201.527,211.333,218.644,225.081,208.776,210.503,214.506,216.648,211.883,199.12,205.793,217.994,215.399,207.613,206.349,213.08,221.49,217.181,219.421,206.082,211.535,216.728,213.154,217.79,218.719
7.79,0.421,325.165,341.658,370.615,377.374,306.813,357.807,395.804,341.869,300.878,334.476,363.509,338.791,338.948,330.507,335.777,346.42,341.296,353.256,349.971,362.611,350.305,340.602,344.24,362.754,334.48,363.788,339.629,344.085,359.217,370.969,354.268,348.092,354.848,351.119,343.378,337.952,338.719,343.142,357.669,362.191,361.329,366.717,356.746,383.501,369.46,356.795,368.239,329.229,334.916,357.477,358.071,358.309,353.137,361.765,348.168,375.059,366.96,344.446,348.596,365.428,363.534,381.42,373.573,351.258,350.429,359.398,363.183,359.142,366.118,366.258,363.056,350.046,361.458,356.668,375.289,349.926,367.425,379.868,391.307,362.405,365.631,372.643,376.314,367.687,346.329,357.731,378.638,375.281,360.627,358.678,370.253,385.816,377.911,381.789,358.262,367.382,377.411,370.799,379.461,380.836
7.79,0.516,443.705,464.084,505.823,516.057,418.598,488.921,540.384,466.82,410.339,456.941,495.876,462.849,462.151,451.682,459.009,472.963,466.712,482.945,479.173,496.08,478.8,465.745,471.271,496.25,456.736,498.257,464.868,470.858,492.406,507.818,485.83,477.021,486.91,480.73,469.902,462.947,464.383,470.442,490.076,497.219,495.927,503.138,489.163,526.437,507.081,490.026,505.743,452.129,460.17,490.522,492.301,492.944,485.133,497.924,479.091,515.618,505.107,473.069,479.184,502.969,499.88,525.783,514.599,482.854,482.725,495.475,499.932,494.57,504.671,505.256,500.304,482.821,498.424,492.28,517.243,482.794,507.285,524.09,540.038,499.793,504.462,514.134,519.115,506.935,478.472,493.919,522.299,518.878,497.619,495.197,510.96,533.276,522.005,527.316,494.686,506.828,521.618,512.137,524.645,526.286
7.79,0.621,584.983,608.797,666.544,681.317,551.984,645.156,712.109,615.697,540.945,603.034,653.154,610.818,608.694,596.372,606.173,623.678,616.498,637.667,633.695,655.379,632.075,615.21,623.218,655.578,602.504,659.027,614.688,622.407,651.888,671.235,643.528,631.453,645.337,635.733,621.167,612.672,615.094,623.078,648.552,659.25,657.407,666.651,647.833,697.749,672.111,650.073,670.803,600.006,610.939,650.122,653.785,655.078,643.808,661.971,636.899,684.548,671.518,627.711,636.342,668.645,663.912,699.932,684.625,641.222,642.429,659.859,664.711,657.91,671.965,673.264,665.958,643.425,663.921,656.408,688.522,643.569,676.543,698.325,719.695,665.811,672.316,685.132,691.612,675.097,638.741,658.835,695.823,692.955,663.329,660.489,681.111,711.855,696.405,703.401,659.906,675.393,696.32,683.253,700.608,702.431
7.79,0.726,736.074,762.195,837.727,857.722,694.908,812.019,894.736,774.769,680.93,759.358,820.621,769.114,765.05,751.379,763.824,784.635,776.944,803.156,799.403,825.788,796.014,775.323,786.214,826.017,758.426,831.308,775.458,784.887,823.078,846.105,813.015,797.341,815.745,801.949,783.361,773.559,777.237,787.234,818.603,833.547,831.086,842.314,818.297,881.702,849.486,822.459,848.401,759.689,773.779,821.782,827.969,830.151,814.87,839.171,807.502,866.507,851.215,794.493,805.979,847.544,840.834,888.191,868.366,812.159,815.342,837.923,842.727,834.57,853.07,855.322,845.217,817.67,843.224,834.54,873.759,818.057,860.187,886.976,914.134,845.68,854.27,870.378,878.368,857.161,813.116,837.929,883.678,882.118,843.073,839.957,865.574,905.657,885.598,894.355,839.358,858.083,886.028,868.98,891.766,893.63
7.79,0.84,908.922,936.317,1032.68,1058.95,858.769,1002.54,1102.35,956.532,841.497,938.232,1011.31,950.201,943.533,928.957,944.405,968.464,960.684,992.38,989.314,1020.62,983.486,958.701,973.089,1020.88,936.815,1028.57,959.865,971.091,1019.39,1046.06,1007.61,987.749,1011.53,992.439,969.26,958.326,963.634,975.871,1013.57,1033.79,1030.6,1043.88,1013.95,1092.63,1053.09,1020.76,1052.46,943.881,961.625,1019,1028.57,1031.96,1011.82,1043.48,1004.4,1075.75,1058.33,986.616,1001.5,1053.73,1044.56,1105.31,1080.26,1009.18,1015.15,1043.74,1048,1038.5,1062.27,1065.79,1052.21,1019.38,1050.5,1040.78,1087.52,1020.1,1072.72,1104.87,1138.58,1053.6,1064.69,1084.46,1094.06,1067.48,1015.48,1045.4,1100.63,1101.29,1051.07,1047.81,1078.91,1129.91,1104.48,1115.2,1047.27,1069.32,1105.7,1083.98,1113.19,1114.94
7.79,0.944,1073.68,1101.12,1217.65,1250.11,1015.32,1183.72,1298.93,1129.56,994.994,1108.74,1192.21,1122.78,1113.32,1098.43,1116.71,1143.38,1135.95,1172.59,1170.56,1206.13,1162.06,1133.64,1151.52,1206.43,1106.86,1216.64,1136.03,1148.82,1206.83,1236.47,1193.63,1169.73,1198.79,1174.24,1146.72,1135.03,1142.05,1156.36,1199.7,1225.27,1221.39,1236.41,1200.9,1293.95,1247.65,1210.62,1247.61,1120.75,1142,1207.62,1220.84,1225.55,1200.56,1239.49,1193.51,1275.99,1256.95,1170.85,1189.08,1251.48,1239.8,1313.61,1283.57,1198.18,1207.26,1241.64,1244.96,1234.39,1263.32,1268.18,1251.08,1213.62,1249.83,1239.4,1292.73,1214.7,1277.3,1314.19,1354.07,1253.53,1267.11,1290.25,1301.28,1269.6,1210.79,1245.3,1309.04,1312.45,1251.28,1248.05,1284.13,1345.69,1315.07,1327.62,1247.62,1272.49,1317.23,1290.97,1326.45,1327.97
7.79,1.054,1254.83,1281.14,1420.03,1459.45,1187.87,1382.4,1513.54,1319.53,1164.3,1296.18,1390.12,1312.47,1299.64,1284.98,1306.33,1335.33,1328.75,1370.51,1370.02,1409.8,1358.24,1326.11,1347.98,1410.14,1293.84,1423.36,1330.1,1344.43,1413.14,1445.49,1398.63,1370.28,1405.27,1374.3,1342.07,1329.91,1338.97,1355.47,1404.55,1436.36,1431.7,1448.41,1406.87,1515.41,1461.94,1420.18,1462.74,1316.57,1341.67,1415.6,1433.26,1439.59,1409.06,1456.21,1402.85,1496.85,1476.48,1374.53,1396.52,1470.03,1455.46,1543.88,1508.36,1407.2,1420.13,1460.94,1462.75,1451.24,1485.98,1492.43,1471.23,1429.18,1470.71,1459.8,1519.74,1430.69,1504.19,1545.89,1592.42,1475.07,1491.47,1518.17,1530.66,1493.43,1427.99,1467.23,1539.72,1546.8,1473.34,1470.3,1511.6,1584.87,1548.5,1563.01,1470.08,1497.66,1551.89,1520.56,1563.08,1564.21
8.17,0.292,164.736,175.137,188.292,187.324,154.647,178.575,200.94,170.574,152.4,166.229,184.417,169.447,174.943,165.119,168.113,174.54,170.367,178.183,174.575,180.995,177.56,170.49,170.875,182.928,168.508,182.464,170.627,172.219,178.876,187.064,176.639,174.039,175.818,176.847,172.196,168.082,167.943,171.403,180.191,179.388,180.352,182.616,179.147,192.285,185.356,177.385,183.069,162.904,165.404,179.158,175.828,176.282,176.132,177.578,170.664,186.895,180.195,171.772,172.182,179.21,180.377,186.603,183.93,175.004,171.444,175.612,178.908,177.37,180.282,178.549,177.784,170.528,176.74,173.032,185.184,169.563,179.009,186.499,191.408,176.46,178.698,181.968,183.263,180.951,167.616,174.375,186.294,181.982,176.566,175.123,181.762,187.432,184.42,186.493,175.487,180.479,183.553,181.267,184.56,185.63
8.17,0.414,286.45,303.224,328.211,327.362,268.561,311.525,350.731,297.053,264.455,289.502,321.157,295.254,304.167,287.693,293.122,304.042,297.242,310.967,305.164,316.277,309.764,297.452,298.561,319.631,293.438,319.292,298.022,300.78,313.262,327.231,309.456,304.545,308.24,309.165,300.746,293.841,293.89,300.043,315.413,314.786,316.403,320.277,313.858,337.688,325.293,311.415,321.508,285.547,290.191,314.178,309.042,310.126,309.293,312.628,300.148,328.763,317.339,301.415,302.479,315.55,317.265,329.441,324.357,307.537,301.977,309.768,315.073,312.493,318.112,315.298,313.496,300.844,311.885,305.594,326.85,299.211,316.472,329.643,338.579,311.424,315.637,321.501,323.743,319.401,296.252,308.167,329.205,322.428,311.872,309.497,321.251,332.106,326.413,330.095,310.211,318.812,325.091,320.709,327.064,328.774
