R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2
1.1320628,155.813089,175.753247,185.718188,195.683128,197.195496,0.84680707,0.15319293,0,0,189.406167,165.332084,160.202972,185.633147
1.1355788,155.890022,175.771369,185.69361,195.615852,197.146706,0.846915645,0.153084355,0,0,189.359305,165.413717,160.30348,185.641694
1.1391058,155.966132,175.787778,185.666936,195.546093,197.095542,0.847024086,0.152975914,0,0,189.310162,165.494477,160.403319,185.648527
1.1426436,156.041407,175.802456,185.638146,195.473836,197.041984,0.847132382,0.152867618,0,0,189.258719,165.57435,160.502474,185.65363
1.1461925,156.115843,175.815385,185.607219,195.399052,196.986005,0.84724054,0.15275946,0,0,189.204951,165.653334,160.600948,185.656987
1.1497524,156.189433,175.826547,185.574134,195.321722,196.927583,0.847348554,0.152651446,0,0,189.148837,165.731419,160.698729,185.658581
1.1533234,156.262166,175.835921,185.538871,195.24182,196.866694,0.847456424,0.152543576,0,0,189.090353,165.808596,160.795814,185.658397
1.1569054,156.334034,175.843489,185.501407,195.159325,196.803314,0.847564145,0.152435855,0,0,189.029477,165.884855,160.892192,185.656418
1.1604986,156.405033,175.849231,185.461722,195.074212,196.737419,0.84767172,0.15232828,0,0,188.966185,165.960191,160.987861,185.652626
1.1641029,156.47515,175.853127,185.419794,194.98646,196.668986,0.847779143,0.152220857,0,0,188.900455,166.034592,161.08281,185.647005
1.1677185,156.544383,175.855157,185.375599,194.896041,196.597986,0.847886417,0.152113583,0,0,188.832259,166.108054,161.177037,185.639538
1.1713452,156.612716,175.8553,185.329118,194.802935,196.524398,0.847993533,0.152006467,0,0,188.761578,166.180562,161.270529,185.630207
1.1749833,156.680149,175.853536,185.280325,194.707114,196.448193,0.848100497,0.151899503,0,0,188.688383,166.252115,161.363287,185.618994
1.1786326,156.746668,175.849843,185.2292,194.608558,196.369348,0.8482073,0.1517927,0,0,188.612653,166.322697,161.455297,185.605883
1.1822932,156.812265,175.8442,185.17572,194.50724,196.287838,0.848313944,0.151686056,0,0,188.534362,166.392302,161.546554,185.590855
1.1859653,156.876935,175.836586,185.119859,194.403133,196.203631,0.84842043,0.15157957,0,0,188.453482,166.460923,161.637055,185.573892
1.1896487,156.940667,175.826977,185.061597,194.296216,196.116707,0.848526749,0.151473251,0,0,188.369991,166.528548,161.726787,185.554976
1.1933436,157.003453,175.815352,185.000906,194.18646,196.027034,0.848632906,0.151367094,0,0,188.28386,166.59517,161.815748,185.534088
1.1970499,157.065283,175.801687,184.937766,194.073844,195.934588,0.848738894,0.151261106,0,0,188.195066,166.660777,161.903926,185.511211
1.2007678,157.12615,175.78596,184.872148,193.958336,195.839338,0.848844716,0.151155284,0,0,188.103578,166.725363,161.991318,185.486323
1.2044972,157.186044,175.768146,184.804031,193.839916,195.741258,0.848950366,0.151049634,0,0,188.009373,166.788916,162.077914,185.459408
1.2082381,157.244956,175.748222,184.73339,193.718558,195.640323,0.849055841,0.150944159,0,0,187.912425,166.851427,162.163705,185.430445
1.2119908,157.30288,175.726163,184.660195,193.594227,195.536495,0.849161147,0.150838853,0,0,187.812698,166.91289,162.24869,185.399414
1.215755,157.359803,175.701945,184.584427,193.466909,195.429756,0.849266273,0.150733727,0,0,187.710175,166.97329,162.332855,185.366298
1.219531,157.415718,175.67554,184.506053,193.336567,195.320066,0.849371224,0.150628776,0,0,187.604818,167.032621,162.416197,185.331074
1.2233186,157.470614,175.646925,184.425054,193.203182,195.207405,0.849475991,0.150524009,0,0,187.496607,167.090871,162.498703,185.293724
1.2271181,157.524484,175.616073,184.341396,193.06672,195.091734,0.849580581,0.150419419,0,0,187.385505,167.148032,162.580372,185.254226
1.2309293,157.577316,175.582956,184.255058,192.92716,194.973029,0.849684984,0.150315016,0,0,187.271489,167.204092,162.66119,185.21256
1.2347524,157.629105,175.547549,184.166009,192.784469,194.851255,0.849789204,0.150210796,0,0,187.154525,167.259044,162.741154,185.168706
1.2385874,157.679836,175.509821,184.074221,192.638622,194.72638,0.849893236,0.150106764,0,0,187.034583,167.312875,162.820254,185.122641
1.2424342,157.729502,175.469747,183.979671,192.489594,194.598378,0.849997077,0.150002923,0,0,186.911637,167.365575,162.89848,185.074346
1.2462931,157.778094,175.427295,183.882322,192.33735,194.467208,0.85010073,0.14989927,0,0,186.785648,167.417136,162.975829,185.023797
1.2501639,157.825858,175.385532,183.786815,192.188098,194.338503,0.850204188,0.149795812,0,0,186.662027,167.467818,163.053993,184.975972
1.2540467,157.878397,175.411911,183.794637,192.177363,194.335436,0.850307451,0.149692549,0,0,186.659081,167.523566,163.170047,185.039633
1.2579416,157.929884,175.436751,183.800718,192.164686,194.330461,0.850410517,0.149589483,0,0,186.654303,167.578199,163.285527,185.10208
1.2618485,157.980309,175.460035,183.805044,192.150052,194.323563,0.850513382,0.149486618,0,0,186.647677,167.631704,163.400424,185.163301
1.2657676,158.029664,175.48175,183.807597,192.133443,194.314723,0.850616048,0.149383952,0,0,186.639186,167.684075,163.514739,185.223286
1.2696989,158.077939,175.501881,183.80836,192.11484,194.303922,0.850718512,0.149281488,0,0,186.628812,167.735299,163.628462,185.282023
1.2736424,158.125124,175.520411,183.807317,192.094224,194.291142,0.850820771,0.149179229,0,0,186.616537,167.785366,163.741589,185.339501
1.2775982,158.171207,175.537324,183.804451,192.071578,194.276364,0.850922825,0.149077175,0,0,186.602343,167.834265,163.854114,185.395708
1.2815662,158.216181,175.552606,183.799744,192.046881,194.25957,0.851024668,0.148975332,0,0,186.586212,167.881986,163.966028,185.450632
1.2855465,158.260032,175.56624,183.793179,192.020118,194.240741,0.851126299,0.148873701,0,0,186.568127,167.928516,164.077327,185.504261
1.2895393,158.302755,175.578211,183.784739,191.991267,194.219857,0.851227722,0.148772278,0,0,186.548068,167.973849,164.18801,185.556586
1.2935444,158.344334,175.588502,183.774406,191.96031,194.196899,0.851328927,0.148671073,0,0,186.526017,168.017969,164.298063,185.607591
1.2975619,158.384762,175.597095,183.762161,191.927227,194.171848,0.851429915,0.148570085,0,0,186.501955,168.060866,164.407483,185.657266
1.301592,158.424028,175.603975,183.747986,191.891997,194.144682,0.851530688,0.148469312,0,0,186.475862,168.102531,164.516268,185.7056
1.3056345,158.46212,175.609125,183.731865,191.854604,194.115384,0.851631237,0.148368763,0,0,186.447721,168.14295,164.624405,185.752577
1.3096896,158.499029,175.612528,183.713776,191.815025,194.08393,0.851731565,0.148268435,0,0,186.41751,168.182114,164.731893,185.798189
1.3137573,158.534742,175.614166,183.693703,191.773241,194.050303,0.851831669,0.148168331,0,0,186.385211,168.220009,164.838724,185.84242
1.3178376,158.569251,175.614022,183.671626,191.72923,194.01448,0.851931546,0.148068454,0,0,186.350803,168.256626,164.944891,185.885259
1.3219306,158.602542,175.612079,183.647526,191.682974,193.976441,0.852031195,0.147968805,0,0,186.314267,168.291951,165.050389,185.926693
1.3260364,158.634606,175.608317,183.621383,191.634448,193.936163,0.852130615,0.147869385,0,0,186.27558,168.325974,165.155213,185.96671
1.3301548,158.66543,175.602721,183.593178,191.583636,193.893628,0.8522298,0.1477702,0,0,186.234725,168.358681,165.259352,186.005294
1.3342861,158.695004,175.59527,183.562892,191.530514,193.848812,0.852328753,0.147671247,0,0,186.191679,168.390062,165.362804,186.042435
1.3384302,158.723317,175.585946,183.530503,191.475059,193.801692,0.852427468,0.147572532,0,0,186.14642,168.420104,165.46556,186.078119
1.3425872,158.750355,175.574731,183.495992,191.417253,193.752247,0.852525946,0.147474054,0,0,186.098929,168.448794,165.567615,186.112332
1.346757,158.776107,175.561607,183.459339,191.357072,193.700457,0.852624181,0.147375819,0,0,186.049184,168.47612,165.668959,186.14506
1.3509398,158.800562,175.546552,183.420524,191.294495,193.646296,0.852722175,0.147277825,0,0,185.997163,168.502069,165.769589,186.17629
1.3551357,158.823709,175.529548,183.379522,191.229495,193.58974,0.852819927,0.147180073,0,0,185.942841,168.52663,165.869499,186.206009
1.3593445,158.845534,175.510576,183.336317,191.162057,193.530771,0.852917429,0.147082571,0,0,185.886201,168.549788,165.968678,186.234201
1.3635664,158.866025,175.489615,183.290884,191.092152,193.46936,0.853014683,0.146985317,0,0,185.827216,168.571531,166.067121,186.260854
1.3678015,158.88517,175.466645,183.243202,191.01976,193.405486,0.853111689,0.146888311,0,0,185.765865,168.591846,166.164825,186.285953
1.3720497,158.902958,175.441645,183.19325,190.944855,193.339124,0.853208441,0.146791559,0,0,185.702124,168.61072,166.261777,186.309484
1.376311,158.919374,175.414596,183.141008,190.867419,193.270252,0.853304936,0.146695064,0,0,185.635973,168.628139,166.357971,186.331431
1.3805856,158.934407,175.385476,183.086449,190.787422,193.198843,0.853401176,0.146598824,0,0,185.567384,168.644091,166.453403,186.351781
1.3848735,158.948044,175.354263,183.029552,190.704842,193.124871,0.853497158,0.146502842,0,0,185.496334,168.658561,166.548064,186.370519
1.3891747,158.960271,175.320936,182.970296,190.619655,193.048313,0.853592879,0.146407121,0,0,185.4228,168.671535,166.641948,186.387629
1.3934893,158.971076,175.285473,182.908655,190.531837,192.969142,0.853688338,0.146311662,0,0,185.346757,168.683,166.735046,186.403098
1.3978173,158.980446,175.247852,182.844606,190.44136,192.887333,0.853783531,0.146216469,0,0,185.268179,168.692942,166.827353,186.416909
1.4021587,158.988367,175.208052,182.778129,190.348205,192.802861,0.853878457,0.146121543,0,0,185.187044,168.701347,166.918858,186.429047
1.4065136,158.994825,175.166048,182.709195,190.252342,192.715698,0.853973115,0.146026885,0,0,185.103324,168.7082,167.009557,186.439497
1.410882,158.999808,175.121819,182.637782,190.153746,192.625818,0.854067501,0.145932499,0,0,185.016994,168.713487,167.09944,186.448242
1.415264,159.003301,175.075339,182.563865,190.052392,192.533192,0.854161614,0.145838386,0,0,184.928027,168.717193,167.188502,186.455268
1.4196596,159.00529,175.026587,182.48742,189.948254,192.437796,0.854255452,0.145744548,0,0,184.836399,168.719304,167.276733,186.460558
1.4240688,159.005761,174.975537,182.408421,189.841305,192.3396,0.854349012,0.145650988,0,0,184.742082,168.719804,167.364125,186.464096
1.4284918,159.004701,174.922166,182.326841,189.731517,192.238575,0.854442294,0.145557706,0,0,184.645047,168.718679,167.450674,186.465865
1.4329285,159.002095,174.866448,182.242657,189.618865,192.134693,0.854535295,0.145464705,0,0,184.545269,168.715914,167.536369,186.465849
1.4373789,158.997928,174.80836,182.155841,189.503322,192.027928,0.85462801,0.14537199,0,0,184.442721,168.711492,167.621201,186.464032
1.4418432,158.992186,174.747874,182.066367,189.384859,191.918247,0.854720441,0.145279559,0,0,184.337373,168.705399,167.705165,186.460396
1.4463214,158.984854,174.684966,181.974206,189.263447,191.805622,0.854812585,0.145187415,0,0,184.229196,168.697619,167.788253,186.454924
1.4508134,158.975917,174.61961,181.879336,189.139063,191.690025,0.854904437,0.145095563,0,0,184.118165,168.688136,167.870453,186.4476
1.4553194,158.96536,174.551778,181.781725,189.011673,191.571422,0.854995999,0.145004001,0,0,184.004247,168.676934,167.951761,186.438406
1.4598394,158.953167,174.481443,181.681347,188.881251,191.449784,0.855087267,0.144912733,0,0,183.887414,168.663997,168.032167,186.427323
1.4643735,158.939323,174.408579,181.578172,188.747766,191.325079,0.855178239,0.144821761,0,0,183.767635,168.649307,168.111663,186.414336
1.4689216,158.923814,174.333157,181.472174,188.611191,191.197278,0.855268913,0.144731087,0,0,183.644882,168.63285,168.19024,186.399425
1.4734838,158.906623,174.255151,181.363324,188.471497,191.066348,0.855359285,0.144640715,0,0,183.519124,168.614609,168.26789,186.382572
1.4780603,158.887733,174.174528,181.251588,188.328649,190.932252,0.855449358,0.144550642,0,0,183.390325,168.594565,168.344606,186.363759
1.4826509,158.86713,174.091264,181.136944,188.182623,190.794965,0.855539124,0.144460876,0,0,183.258461,168.572703,168.420376,186.342968
1.4872558,158.844795,174.005325,181.019355,188.033385,190.654449,0.855628584,0.144371416,0,0,183.123495,168.549004,168.495194,186.32018
1.491875,158.820714,173.916683,180.898794,187.880905,190.51067,0.855717736,0.144282264,0,0,182.985396,168.523452,168.569051,186.295376
1.4965085,158.79487,173.825308,180.77523,187.725152,190.363597,0.855806576,0.144193424,0,0,182.844132,168.496029,168.641936,186.268536
1.5011564,158.78176,173.757059,180.679717,187.602375,190.248307,0.855895103,0.144104897,0,0,182.733396,168.482118,168.722566,186.263038
1.5058188,158.811082,173.765025,180.675937,187.58685,190.236731,0.855983317,0.144016683,0,0,182.722277,168.513231,168.828768,186.326754
1.5104957,158.839138,173.771324,180.670352,187.569381,190.223209,0.856071214,0.143928786,0,0,182.709289,168.543001,168.934266,186.389244
1.515187,158.865916,173.77594,180.662944,187.549948,190.207721,0.856158789,0.143841211,0,0,182.694413,168.571415,169.039049,186.450494
1.519893,158.891406,173.778858,180.653695,187.528532,190.190249,0.856246046,0.143753954,0,0,182.677631,168.598462,169.143116,186.510498
1.5246135,158.915594,173.780061,180.642588,187.505116,190.170774,0.856332977,0.143667023,0,0,182.658926,168.624128,169.246455,186.56924
1.5293488,158.93847,173.779532,180.629607,187.479681,190.149278,0.856419585,0.143580415,0,0,182.638279,168.648402,169.349065,186.626712
1.5340987,158.960022,173.777256,180.614732,187.452208,190.125742,0.856505864,0.143494136,0,0,182.615672,168.67127,169.450934,186.6829
1.5388634,158.980237,173.773214,180.597947,187.422679,190.100144,0.856591813,0.143408187,0,0,182.591086,168.69272,169.552058,186.737793
1.5436428,158.999101,173.767391,180.579233,187.391075,190.072469,0.856677429,0.143322571,0,0,182.564504,168.712737,169.652426,186.791378
1.5484372,159.016604,173.759768,180.558571,187.357374,190.042693,0.856762714,0.143237286,0,0,182.535904,168.731309,169.752038,186.843646
1.5532464,159.032733,173.750328,180.535943,187.321559,190.010797,0.856847661,0.143152339,0,0,182.505268,168.748423,169.85088,186.894582
1.5580705,159.047473,173.739055,180.511333,187.283611,189.976764,0.856932269,0.143067731,0,0,182.472579,168.764064,169.948947,186.944175
1.5629097,159.060815,173.725928,180.484717,187.243506,189.940568,0.857016539,0.142983461,0,0,182.437813,168.778221,170.046235,186.992413
1.5677638,159.072742,173.710932,180.45608,187.201229,189.902193,0.857100464,0.142899536,0,0,182.400954,168.790877,170.142731,187.039282
1.5726331,159.083245,173.694046,180.425401,187.156755,189.861615,0.857184047,0.142815953,0,0,182.361979,168.802021,170.238434,187.084772
1.5775174,159.092307,173.675255,180.392661,187.110068,189.818817,0.85726728,0.14273272,0,0,182.320871,168.811637,170.33333,187.128868
1.5824169,159.099916,173.654537,180.35784,187.061142,189.773773,0.857350166,0.142649834,0,0,182.277606,168.819711,170.427415,187.171558
1.5873317,159.10606,173.631874,180.320917,187.00996,189.726463,0.857432702,0.142567298,0,0,182.232165,168.82623,170.520683,187.21283
1.5922617,159.110724,173.607248,180.281874,186.956499,189.676866,0.857514883,0.142485117,0,0,182.184527,168.831179,170.613123,187.252669
1.597207,159.113893,173.580638,180.240688,186.900738,189.624958,0.857596709,0.142403291,0,0,182.13467,168.834542,170.704728,187.291064
1.6021677,159.115556,173.552026,180.19734,186.842654,189.570719,0.857678179,0.142321821,0,0,182.082573,168.836306,170.795493,187.328001
1.6071438,159.115696,173.521392,180.15181,186.782227,189.514125,0.857759288,0.142240712,0,0,182.028215,168.836455,170.885407,187.363466
1.6121354,159.1143,173.488714,180.104074,186.719433,189.455153,0.857840037,0.142159963,0,0,181.971572,168.834974,170.974465,187.397446
1.6171424,159.111354,173.453974,180.054114,186.654253,189.393782,0.85792042,0.14207958,0,0,181.912625,168.831848,171.062655,187.429926
1.622165,159.106843,173.41715,180.001905,186.58666,189.329985,0.858000438,0.141999562,0,0,181.851348,168.827061,171.149973,187.460895
1.6272032,159.100753,173.378223,179.947428,186.516634,189.263741,0.858080088,0.141919912,0,0,181.787721,168.820599,171.236409,187.490336
1.6322571,159.093068,173.337169,179.890659,186.444148,189.195024,0.858159369,0.141840631,0,0,181.721718,168.812445,171.321955,187.518238
1.6373266,159.083774,173.29397,179.831577,186.369185,189.123813,0.858238276,0.141761724,0,0,181.65332,168.802583,171.406602,187.544584
1.6424119,159.072856,173.248602,179.770158,186.291715,189.050079,0.858316809,0.141683191,0,0,181.582499,168.790998,171.490344,187.569361
1.647513,159.060298,173.201043,179.70638,186.211717,188.9738,0.858394965,0.141605035,0,0,181.509233,168.777672,171.573171,187.592554
1.6526299,159.046085,173.151273,179.64022,186.129167,188.894952,0.858472742,0.141527258,0,0,181.433499,168.762591,171.655074,187.614149
1.6577627,159.0302,173.099268,179.571654,186.04404,188.813507,0.858550139,0.141449861,0,0,181.355271,168.745736,171.736045,187.634131
1.6629115,159.012629,173.045005,179.500658,185.95631,188.729439,0.858627153,0.141372847,0,0,181.274524,168.727091,171.816077,187.652486
1.6680762,158.993356,172.988463,179.427209,185.865955,188.642725,0.858703781,0.141296219,0,0,181.191235,168.706641,171.895159,187.669197
1.673257,158.972364,172.929617,179.351282,185.772947,188.553336,0.858780022,0.141219978,0,0,181.105377,168.684366,171.973284,187.684249
1.6784539,158.949636,172.868444,179.272852,185.67726,188.461245,0.858855874,0.141144126,0,0,181.016924,168.66025,172.050442,187.697628
1.6836669,158.925157,172.804919,179.191895,185.578871,188.366427,0.858931334,0.141068666,0,0,180.925851,168.634275,172.126625,187.709318
1.6888962,158.898909,172.739018,179.108384,185.47775,188.268851,0.859006401,0.140993599,0,0,180.83213,168.606424,172.201824,187.719303
1.6941416,158.870877,172.670719,179.022297,185.373876,188.168496,0.859081071,0.140918929,0,0,180.735739,168.576679,172.276028,187.727567
1.6994034,158.841041,172.599993,178.933604,185.267215,188.065327,0.859155344,0.140844656,0,0,180.636645,168.545021,172.349232,187.734095
1.7046815,158.809387,172.526818,178.842282,185.157746,187.959319,0.859229217,0.140770783,0,0,180.534824,168.511433,172.421423,187.738869
1.7099759,158.775897,172.451169,178.748305,185.04544,187.850444,0.859302686,0.140697314,0,0,180.43025,168.475897,172.492591,187.741875
1.7152869,158.740551,172.373016,178.651641,184.930267,187.738669,0.859375753,0.140624247,0,0,180.32289,168.438391,172.562732,187.743094
1.7206143,158.703333,172.292336,178.552269,184.812201,187.623968,0.859448412,0.140551588,0,0,180.21272,168.3989,172.631831,187.742511
1.7259583,158.664225,172.209102,178.450157,184.691213,187.50631,0.859520663,0.140479337,0,0,180.099709,168.357402,172.699881,187.740109
1.7313188,158.623208,172.123287,178.345282,184.567276,187.385665,0.859592501,0.140407499,0,0,179.98383,168.31388,172.766872,187.735871
1.7366961,158.580264,172.034861,178.237609,184.440358,187.262,0.859663929,0.140336071,0,0,179.86505,168.268312,172.832795,187.729778
1.74209,158.535374,171.9438,178.127116,184.310432,187.135288,0.859734941,0.140265059,0,0,179.743343,168.22068,172.897639,187.721815
1.7475006,158.488521,171.850075,178.013772,184.177469,187.005496,0.859805535,0.140194465,0,0,179.618678,168.170964,172.961394,187.711964
1.7529281,158.478978,171.813216,177.965155,184.117095,186.947377,0.85987571,0.14012429,0,0,179.562855,168.160838,173.04184,187.741707
1.7583724,158.501558,171.825448,177.9724,184.119352,186.951122,0.859945464,0.140054536,0,0,179.566452,168.184798,173.1366,187.805543
1.7638337,158.522817,171.8361,177.977976,184.119852,186.953095,0.860014794,0.139985206,0,0,179.568347,168.207355,173.230522,187.868139
1.7693119,158.542738,171.845158,177.98187,184.118582,186.953281,0.860083699,0.139916301,0,0,179.568525,168.228494,173.323596,187.929485
1.7748071,158.561312,171.852608,177.984066,184.115524,186.951663,0.860152175,0.139847825,0,0,179.566971,168.248202,173.415816,187.989569
1.7803194,158.578526,171.858433,177.984546,184.110659,186.948222,0.860220222,0.139779778,0,0,179.563666,168.266468,173.507175,188.048379
1.7858488,158.594366,171.862619,177.983297,184.103974,186.942943,0.860287836,0.139712164,0,0,179.558596,168.283276,173.597662,188.105904
1.7913954,158.608821,171.86515,177.980301,184.095451,186.935809,0.860355017,0.139644983,0,0,179.551744,168.298614,173.687272,188.162132
1.7969592,158.621879,171.866012,177.975541,184.085071,186.926802,0.860421761,0.139578239,0,0,179.543092,168.312469,173.775995,188.217051
1.8025403,158.633523,171.865186,177.969002,184.072818,186.915903,0.860488066,0.139511934,0,0,179.532624,168.324825,173.863823,188.27065
1.8081387,158.643745,171.86266,177.960668,184.058676,186.903097,0.86055393,0.13944607,0,0,179.520324,168.335671,173.950748,188.322915
1.8137545,158.652527,171.858416,177.95052,184.042624,186.888364,0.860619352,0.139380648,0,0,179.506173,168.34499,174.036761,188.373835
1.8193877,158.659859,171.852437,177.938542,184.024646,186.871687,0.860684329,0.139315671,0,0,179.490154,168.35277,174.121855,188.423398
1.8250385,158.665727,171.844709,177.924717,184.004725,186.853046,0.860748859,0.139251141,0,0,179.47225,168.358996,174.206021,188.471591
1.8307068,158.670116,171.835212,177.909026,183.98284,186.832424,0.86081294,0.13918706,0,0,179.452442,168.363653,174.28925,188.518402
1.8363927,158.673013,171.823932,177.891453,183.958975,186.809801,0.86087657,0.13912343,0,0,179.430713,168.366727,174.371534,188.563817
1.8420962,158.674404,171.810852,177.871981,183.93311,186.78516,0.860939745,0.139060255,0,0,179.407045,168.368203,174.452863,188.607824
1.8478175,158.674275,171.795953,177.85059,183.905227,186.75848,0.861002466,0.138997534,0,0,179.381419,168.368066,174.53323,188.65041
1.8535565,158.672611,171.779219,177.827263,183.875306,186.729742,0.861064729,0.138935271,0,0,179.353816,168.366301,174.612624,188.691563
1.8593134,158.669399,171.760633,177.801981,183.843329,186.698926,0.861126533,0.138873467,0,0,179.324218,168.362893,174.691038,188.731268
1.8650882,158.664625,171.740176,177.774725,183.809275,186.666013,0.861187875,0.138812125,0,0,179.292605,168.357827,174.768463,188.769514
1.8708808,158.658272,171.717832,177.745479,183.773126,186.630985,0.861248752,0.138751248,0,0,179.25896,168.351086,174.844887,188.806285
1.8766915,158.650328,171.69358,177.71422,183.73486,186.593817,0.861309163,0.138690837,0,0,179.22326,168.342656,174.920305,188.841569
